CookerStat, GenerateAssetRegistry=0.130557, Initialize=0.396773, RunGuid=RunID5F5330FE442B868782600F9795E79586
SavePackageTransactionId55D54D9A4A3A77FD0712CD98FDBE2039_0, Filename=../../../../../../Users/jychong/Documents/Work/Projects/UE4_Projects/DinoProject/Content/Actor_Blueprint.uasset, AutoPackageBackupDelegate=3.633060, FlushAsyncLoading=0.007920, FlushStreamingFunc=0.116501, BlockTillAllRequestsFinished=0.005111, ResetLoadersForSaveUnMarkAllObjects=0.205159, TagPackageExports=1.182150, BeginCacheForCookedPlatformData=0.001788, SerializeImports=1.604985, GatherLocalizableTextData=1.316026, MarkNames=0.016093, SerializeSummary=0.011500, SerializeNames=0.086866, SerializeGatherableTextData=0.073835, BuildExportMap=0.053652, SortExportsNonSeekfree=0.097342, SortExportsSeekfreeConstructor=0.045732, SortExportsSeekfreeInner=3.394689, SortExportsSeekfree=0.003319, BuildDependencyMap=0.019420, SerializeImportMap=0.006899, SerializeExportMap=0.008687, SerializeDependencyMap=0.003066, SerializeStringAssetReferenceMap=0.001278, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.222787, SerializeExports=1.632322, SerializeBulkData=0.009708, MoveFile=3.535971, UnaccountedTime=2.253674, RunGuid=RunID5F5330FE442B868782600F9795E79586
SavePackageTransactionId55D54D9A4A3A77FD0712CD98FDBE2039_1, Filename=../../../../../../Users/jychong/Documents/Work/Projects/UE4_Projects/DinoProject/Content/StarterContent/Maps/Minimal_Default.umap, AutoPackageBackupDelegate=5.664967, FlushAsyncLoading=0.012260, FlushStreamingFunc=0.068218, BlockTillAllRequestsFinished=0.005111, ResetLoadersForSaveUnMarkAllObjects=41.453407, TagPackageExports=2.647124, BeginCacheForCookedPlatformData=0.001788, SerializeImports=3.360197, GatherLocalizableTextData=7.608473, MarkNames=0.052631, SerializeSummary=0.010476, SerializeNames=0.349764, SerializeGatherableTextData=0.028104, BuildExportMap=0.282828, SortExportsNonSeekfree=0.562333, SortExportsSeekfreeConstructor=0.036791, SortExportsSeekfreeInner=10.017995, SortExportsSeekfree=0.002556, BuildDependencyMap=0.079200, SerializeImportMap=0.050589, SerializeExportMap=0.029381, SerializeDependencyMap=0.007920, SerializeStringAssetReferenceMap=0.001021, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.983380, SerializeExports=4.916381, SerializeBulkData=22.258234, MoveFile=3.277160, UnaccountedTime=1.091450, RunGuid=RunID5F5330FE442B868782600F9795E79586
SavePackageTransactionId55D54D9A4A3A77FD0712CD98FDBE2039_2, Filename=../../../../../../Users/jychong/Documents/Work/Projects/UE4_Projects/DinoProject/Content/Actor_Blueprint.uasset, AutoPackageBackupDelegate=1.209997, FlushAsyncLoading=0.003066, FlushStreamingFunc=0.150483, BlockTillAllRequestsFinished=0.004344, ResetLoadersForSaveUnMarkAllObjects=0.079714, TagPackageExports=1.145869, BeginCacheForCookedPlatformData=0.001531, SerializeImports=1.642797, GatherLocalizableTextData=1.341831, MarkNames=0.015073, SerializeSummary=0.009712, SerializeNames=0.080988, SerializeGatherableTextData=0.079714, BuildExportMap=0.061829, SortExportsNonSeekfree=0.098620, SortExportsSeekfreeConstructor=0.005621, SortExportsSeekfreeInner=3.306031, SortExportsSeekfree=0.003319, BuildDependencyMap=0.018395, SerializeImportMap=0.008177, SerializeExportMap=0.012007, SerializeDependencyMap=0.002556, SerializeStringAssetReferenceMap=0.001021, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.253957, SerializeExports=1.660936, SerializeBulkData=0.003066, MoveFile=3.565099, UnaccountedTime=1.188535, RunGuid=RunID5F5330FE442B868782600F9795E79586
SavePackageTransactionId55D54D9A4A3A77FD0712CD98FDBE2039_3, Filename=../../../../../../Users/jychong/Documents/Work/Projects/UE4_Projects/DinoProject/Content/StarterContent/Maps/Minimal_Default.umap, AutoPackageBackupDelegate=1.142804, FlushAsyncLoading=0.002556, FlushStreamingFunc=0.150230, BlockTillAllRequestsFinished=0.003830, ResetLoadersForSaveUnMarkAllObjects=39.872952, TagPackageExports=2.591684, BeginCacheForCookedPlatformData=0.001788, SerializeImports=3.346909, GatherLocalizableTextData=7.508323, MarkNames=0.051863, SerializeSummary=0.010222, SerializeNames=0.357941, SerializeGatherableTextData=0.028357, BuildExportMap=0.285383, SortExportsNonSeekfree=0.572808, SortExportsSeekfreeConstructor=0.055950, SortExportsSeekfreeInner=10.091063, SortExportsSeekfree=0.003066, BuildDependencyMap=0.084825, SerializeImportMap=0.039343, SerializeExportMap=0.028361, SerializeDependencyMap=0.008177, SerializeStringAssetReferenceMap=0.001274, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.930496, SerializeExports=4.677497, SerializeBulkData=19.451942, MoveFile=2.947837, UnaccountedTime=1.165796, RunGuid=RunID5F5330FE442B868782600F9795E79586
SavePackageTransactionId55D54D9A4A3A77FD0712CD98FDBE2039_4, Filename=../../../../../../Users/jychong/Documents/Work/Projects/UE4_Projects/DinoProject/Content/Actor_Blueprint.uasset, AutoPackageBackupDelegate=1.072031, FlushAsyncLoading=0.002556, FlushStreamingFunc=0.064895, BlockTillAllRequestsFinished=0.003323, ResetLoadersForSaveUnMarkAllObjects=0.065915, TagPackageExports=1.120832, BeginCacheForCookedPlatformData=0.001278, SerializeImports=1.563340, GatherLocalizableTextData=1.319602, MarkNames=0.014819, SerializeSummary=0.007920, SerializeNames=0.079203, SerializeGatherableTextData=0.058506, BuildExportMap=0.057742, SortExportsNonSeekfree=0.101682, SortExportsSeekfreeConstructor=0.005621, SortExportsSeekfreeInner=3.232706, SortExportsSeekfree=0.002302, BuildDependencyMap=0.017881, SerializeImportMap=0.006385, SerializeExportMap=0.008944, SerializeDependencyMap=0.002556, SerializeStringAssetReferenceMap=0.001021, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.231985, SerializeExports=1.626190, SerializeBulkData=0.003066, MoveFile=3.555391, UnaccountedTime=0.973158, RunGuid=RunID5F5330FE442B868782600F9795E79586
SavePackageTransactionId55D54D9A4A3A77FD0712CD98FDBE2039_5, Filename=../../../../../../Users/jychong/Documents/Work/Projects/UE4_Projects/DinoProject/Content/StarterContent/Maps/Minimal_Default.umap, AutoPackageBackupDelegate=1.145616, FlushAsyncLoading=0.002299, FlushStreamingFunc=0.065405, BlockTillAllRequestsFinished=0.003833, ResetLoadersForSaveUnMarkAllObjects=39.452671, TagPackageExports=2.539817, BeginCacheForCookedPlatformData=0.002045, SerializeImports=3.393412, GatherLocalizableTextData=7.623289, MarkNames=0.059020, SerializeSummary=0.014309, SerializeNames=0.383232, SerializeGatherableTextData=0.030149, BuildExportMap=0.287171, SortExportsNonSeekfree=0.590947, SortExportsSeekfreeConstructor=0.040367, SortExportsSeekfreeInner=10.259431, SortExportsSeekfree=0.002809, BuildDependencyMap=0.086613, SerializeImportMap=0.039604, SerializeExportMap=0.028104, SerializeDependencyMap=0.009198, SerializeStringAssetReferenceMap=0.001278, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.985421, SerializeExports=5.049493, SerializeBulkData=19.555155, MoveFile=3.152225, UnaccountedTime=1.055427, RunGuid=RunID5F5330FE442B868782600F9795E79586
SavePackageTransactionId55D54D9A4A3A77FD0712CD98FDBE2039_6, Filename=../../../../../../Users/jychong/Documents/Work/Projects/UE4_Projects/DinoProject/Content/Actor_Blueprint.uasset, AutoPackageBackupDelegate=1.126710, FlushAsyncLoading=0.003576, FlushStreamingFunc=0.161212, BlockTillAllRequestsFinished=0.018395, ResetLoadersForSaveUnMarkAllObjects=0.079714, TagPackageExports=1.275405, BeginCacheForCookedPlatformData=0.001278, SerializeImports=1.763131, GatherLocalizableTextData=1.521949, MarkNames=0.016097, SerializeSummary=0.007153, SerializeNames=0.083800, SerializeGatherableTextData=0.063106, BuildExportMap=0.068981, SortExportsNonSeekfree=0.129022, SortExportsSeekfreeConstructor=0.005111, SortExportsSeekfreeInner=3.382426, SortExportsSeekfree=0.002809, BuildDependencyMap=0.020441, SerializeImportMap=0.006899, SerializeExportMap=0.010218, SerializeDependencyMap=0.002813, SerializeStringAssetReferenceMap=0.001021, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.269540, SerializeExports=1.857407, SerializeBulkData=0.003323, MoveFile=5.358636, UnaccountedTime=1.014546, RunGuid=RunID5F5330FE442B868782600F9795E79586
