CookerStat, GenerateAssetRegistry=0.070773, Initialize=0.393454, RunGuid=RunIDD7C40E8F4C5822C0BE803DA1CD9FD609
SavePackageTransactionIdFCFEF527426259728CD82893D942D269_0, Filename=../../../../../../Users/jychong/Documents/Work/Projects/UE4_Projects/DinoProject/Content/Actor_Blueprint.uasset, AutoPackageBackupDelegate=1.519397, FlushAsyncLoading=0.003833, FlushStreamingFunc=0.192892, BlockTillAllRequestsFinished=0.004601, ResetLoadersForSaveUnMarkAllObjects=0.197493, TagPackageExports=1.482092, BeginCacheForCookedPlatformData=0.001278, SerializeImports=1.967013, GatherLocalizableTextData=1.626957, MarkNames=0.018649, SerializeSummary=0.009965, SerializeNames=0.087887, SerializeGatherableTextData=0.061575, BuildExportMap=0.070516, SortExportsNonSeekfree=0.158146, SortExportsSeekfreeConstructor=0.042155, SortExportsSeekfreeInner=3.871176, SortExportsSeekfree=0.003576, BuildDependencyMap=0.030659, SerializeImportMap=0.008434, SerializeExportMap=0.014052, SerializeDependencyMap=0.003066, SerializeStringAssetReferenceMap=0.001021, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.303779, SerializeExports=2.146110, SerializeBulkData=0.009708, MoveFile=4.013993, UnaccountedTime=1.058236, RunGuid=RunIDD7C40E8F4C5822C0BE803DA1CD9FD609
SavePackageTransactionIdFCFEF527426259728CD82893D942D269_1, Filename=../../../../../../Users/jychong/Documents/Work/Projects/UE4_Projects/DinoProject/Content/StarterContent/Maps/Minimal_Default.umap, AutoPackageBackupDelegate=1.313981, FlushAsyncLoading=0.002299, FlushStreamingFunc=0.158660, BlockTillAllRequestsFinished=0.002809, ResetLoadersForSaveUnMarkAllObjects=41.176968, TagPackageExports=3.086824, BeginCacheForCookedPlatformData=0.001788, SerializeImports=3.898770, GatherLocalizableTextData=8.049191, MarkNames=0.061575, SerializeSummary=0.010986, SerializeNames=0.359219, SerializeGatherableTextData=0.041388, BuildExportMap=0.304800, SortExportsNonSeekfree=0.689056, SortExportsSeekfreeConstructor=0.040878, SortExportsSeekfreeInner=10.923960, SortExportsSeekfree=0.004854, BuildDependencyMap=0.106029, SerializeImportMap=0.045989, SerializeExportMap=0.033211, SerializeDependencyMap=0.006899, SerializeStringAssetReferenceMap=0.001021, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.100652, SerializeExports=5.522400, SerializeBulkData=20.625149, MoveFile=3.397498, UnaccountedTime=1.389097, RunGuid=RunIDD7C40E8F4C5822C0BE803DA1CD9FD609
SavePackageTransactionIdFCFEF527426259728CD82893D942D269_2, Filename=../../../../../../Users/jychong/Documents/Work/Projects/UE4_Projects/DinoProject/Content/Actor_Blueprint.uasset, AutoPackageBackupDelegate=1.229670, FlushAsyncLoading=0.002302, FlushStreamingFunc=0.159934, BlockTillAllRequestsFinished=0.002813, ResetLoadersForSaveUnMarkAllObjects=0.065405, TagPackageExports=1.609582, BeginCacheForCookedPlatformData=0.001531, SerializeImports=2.155822, GatherLocalizableTextData=1.667578, MarkNames=0.018395, SerializeSummary=0.009198, SerializeNames=0.086866, SerializeGatherableTextData=0.084825, BuildExportMap=0.069235, SortExportsNonSeekfree=0.157639, SortExportsSeekfreeConstructor=0.005618, SortExportsSeekfreeInner=3.785331, SortExportsSeekfree=0.003323, BuildDependencyMap=0.026058, SerializeImportMap=0.007153, SerializeExportMap=0.013284, SerializeDependencyMap=0.003066, SerializeStringAssetReferenceMap=0.001021, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.289727, SerializeExports=2.135891, SerializeBulkData=0.003066, MoveFile=3.841795, UnaccountedTime=1.002029, RunGuid=RunIDD7C40E8F4C5822C0BE803DA1CD9FD609
SavePackageTransactionIdFCFEF527426259728CD82893D942D269_3, Filename=../../../../../../Users/jychong/Documents/Work/Projects/UE4_Projects/DinoProject/Content/StarterContent/Maps/Minimal_Default.umap, AutoPackageBackupDelegate=4.448071, FlushAsyncLoading=0.013284, FlushStreamingFunc=0.059530, BlockTillAllRequestsFinished=0.005364, ResetLoadersForSaveUnMarkAllObjects=44.208607, TagPackageExports=3.104962, BeginCacheForCookedPlatformData=0.002041, SerializeImports=3.940925, GatherLocalizableTextData=7.967435, MarkNames=0.061065, SerializeSummary=0.012007, SerializeNames=0.358451, SerializeGatherableTextData=0.030402, BuildExportMap=0.298925, SortExportsNonSeekfree=0.684455, SortExportsSeekfreeConstructor=0.038579, SortExportsSeekfreeInner=10.892532, SortExportsSeekfree=0.003323, BuildDependencyMap=0.092998, SerializeImportMap=0.047266, SerializeExportMap=0.033725, SerializeDependencyMap=0.006642, SerializeStringAssetReferenceMap=0.001278, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.063857, SerializeExports=5.491234, SerializeBulkData=20.796577, MoveFile=3.223509, UnaccountedTime=1.097839, RunGuid=RunIDD7C40E8F4C5822C0BE803DA1CD9FD609
SavePackageTransactionIdFCFEF527426259728CD82893D942D269_4, Filename=../../../../../../Users/jychong/Documents/Work/Projects/UE4_Projects/DinoProject/Content/Actor_Blueprint.uasset, AutoPackageBackupDelegate=4.297074, FlushAsyncLoading=0.010733, FlushStreamingFunc=0.062592, BlockTillAllRequestsFinished=0.004090, ResetLoadersForSaveUnMarkAllObjects=0.108838, TagPackageExports=1.427677, BeginCacheForCookedPlatformData=0.001788, SerializeImports=1.872480, GatherLocalizableTextData=1.630790, MarkNames=0.016607, SerializeSummary=0.008173, SerializeNames=0.080992, SerializeGatherableTextData=0.072557, BuildExportMap=0.065662, SortExportsNonSeekfree=0.131320, SortExportsSeekfreeConstructor=0.005368, SortExportsSeekfreeInner=3.526520, SortExportsSeekfree=0.003576, BuildDependencyMap=0.021715, SerializeImportMap=0.006899, SerializeExportMap=0.013031, SerializeDependencyMap=0.005875, SerializeStringAssetReferenceMap=0.001278, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.274908, SerializeExports=1.986172, SerializeBulkData=0.003066, MoveFile=3.777154, UnaccountedTime=1.041375, RunGuid=RunIDD7C40E8F4C5822C0BE803DA1CD9FD609
SavePackageTransactionIdFCFEF527426259728CD82893D942D269_5, Filename=../../../../../../Users/jychong/Documents/Work/Projects/UE4_Projects/DinoProject/Content/StarterContent/Maps/Minimal_Default.umap, AutoPackageBackupDelegate=1.373511, FlushAsyncLoading=0.002299, FlushStreamingFunc=0.212058, BlockTillAllRequestsFinished=0.003319, ResetLoadersForSaveUnMarkAllObjects=43.202999, TagPackageExports=3.127445, BeginCacheForCookedPlatformData=0.001788, SerializeImports=4.330292, GatherLocalizableTextData=7.971268, MarkNames=0.067703, SerializeSummary=0.013541, SerializeNames=0.363048, SerializeGatherableTextData=0.032447, BuildExportMap=0.309400, SortExportsNonSeekfree=0.685990, SortExportsSeekfreeConstructor=0.044707, SortExportsSeekfreeInner=11.028200, SortExportsSeekfree=0.004601, BuildDependencyMap=0.109859, SerializeImportMap=0.048798, SerializeExportMap=0.033468, SerializeDependencyMap=0.006899, SerializeStringAssetReferenceMap=0.001021, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.061048, SerializeExports=5.586531, SerializeBulkData=21.270514, MoveFile=3.371950, UnaccountedTime=1.213063, RunGuid=RunIDD7C40E8F4C5822C0BE803DA1CD9FD609
